timestamp,asset,asset_type,open,high,low,close,adjusted_close,volume
2024-06-28,GOOGL,Stock,184.32000732421875,185.1300048828125,181.9600067138672,182.1499938964844,180.86422729492188,29156600.0
2024-06-28,JPM,Stock,200.00999450683597,202.6000061035156,199.3000030517578,202.25999450683597,193.90444946289065,15307600.0
2024-06-28,META,Stock,517.1500244140625,521.8800048828125,503.8399963378906,504.2200012207031,501.322021484375,15855100.0
2024-06-28,MSFT,Stock,453.0700073242188,455.3800048828125,446.4100036621094,446.9500122070313,440.9875793457031,28362300.0
2024-06-28,NVDA,Stock,124.58000183105467,127.70999908447266,122.75,123.54000091552734,123.48046875,315516700.0
2024-06-28,SOL,Cryptocurrency,149.71,150.84,139.01,140.03,140.03,3339031.267
2024-06-28,SPY,Stock,547.1599731445312,550.280029296875,542.9500122070312,544.219970703125,533.0039672851562,76144500.0
2024-06-28,TSLA,Stock,199.5500030517578,203.1999969482422,195.25999450683597,197.8800048828125,197.8800048828125,95438100.0
2024-06-28,V,Stock,267.20001220703125,268.6000061035156,261.25,262.4700012207031,259.0696105957031,13957300.0
2024-06-28,XRP,Cryptocurrency,0.4753,0.4811,0.4692,0.4716,0.4716,264186218.0
